Measurement Name :,Meas_20231213-641,,Generated On :,"13/12/2023, 15:53:11",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
13.12.23 15:44:30,81.57,208.98,190.57,210.49,193.21,182.71,254.87,184.45,170.11,225.16,193.21,245.88,218.7,191.45,200.6,186.78,167.57,187.65,177.82,208.68,177,205.08,240.79,192.62,252.61,,28,965,36,28.58,
13.12.23 15:44:45,81.82,208.38,190.57,210.19,192.92,182.14,254.87,183.58,169.55,224.85,192.92,245.56,218.09,191.16,200.3,185.61,166.44,187.94,177.24,208.08,178,204.48,241.42,192.04,251.96,,28,965,36,28.55,
13.12.23 15:45:00,82.07,208.38,189.11,209.89,192.62,182.42,255.19,183.29,169.55,223.92,192.62,245.24,217.78,190.86,200.01,184.74,166.16,187.36,176.96,207.78,176,203.88,240.16,191.74,251.96,,28,965,36,28.55,
13.12.23 15:45:15,82.32,208.38,189.69,209.59,192.62,182.42,254.87,183,168.98,224.54,192.62,245.56,216.87,190.28,199.41,185.32,165.88,186.78,176.1,206.58,177,203.88,240.79,191.74,251.32,,28,965,36,28.57,
13.12.23 15:45:30,82.57,208.08,189.4,209.59,192.92,181.85,254.87,182.71,168.7,224.54,192.04,245.56,217.17,190.28,199.12,185.03,165.31,187.07,176.1,206.88,175,203.58,241.42,191.45,251.64,,28,965,36,28.57,
13.12.23 15:45:45,82.82,207.18,188.52,208.68,192.04,180.98,254.87,182.14,167.85,223.3,191.16,245.24,216.26,189.69,198.23,183.87,165.03,186.48,175.81,206.58,176,202.99,241.11,191.16,250.04,,28,965,36,28.57,
13.12.23 15:46:00,83.07,207.18,188.52,208.98,192.33,180.69,255.19,181.56,167.57,223.92,191.74,244.92,217.17,189.4,198.82,184.16,164.47,186.19,175.52,205.98,174,202.39,240.47,190.57,251.64,,28,965,36,28.55,
13.12.23 15:46:15,83.32,207.18,188.23,208.68,191.74,180.98,254.55,182.14,167.57,223.61,190.86,245.24,216.56,189.11,198.52,183.58,164.47,185.9,175.24,205.38,175,202.69,239.53,190.86,251,,28,965,36,28.55,
13.12.23 15:46:30,83.57,207.18,188.52,208.38,191.45,180.69,254.22,181.27,167.29,223.92,190.28,244.92,216.87,188.82,198.23,183.29,164.47,185.32,174.95,205.68,173,202.69,240.47,190.57,251.96,,28,965,36,28.55,
13.12.23 15:46:45,83.82,206.58,187.65,207.48,191.45,180.98,254.22,180.98,166.72,223,189.98,245.24,216.87,188.52,197.93,182.71,163.91,184.74,174.67,204.78,174,202.69,240.47,189.4,250.68,,28,965,36,28.57,
13.12.23 15:47:00,84.07,206.58,187.36,207.78,191.16,180.69,253.9,180.4,166.72,223,190.57,245.24,216.26,187.94,197.34,182.14,163.63,185.32,174.38,205.08,172,201.79,240.16,189.98,251.32,,28,965,36,28.55,
13.12.23 15:47:15,84.32,205.98,187.65,207.78,191.45,180.4,254.22,180.12,166.72,223.61,189.98,244.6,216.26,188.23,197.04,182.14,162.79,185.03,174.38,204.18,173,201.5,240.16,189.69,251,,28,965,36,28.54,
13.12.23 15:47:30,84.57,205.98,186.48,207.18,190.28,179.54,254.55,179.83,165.88,222.69,189.11,244.6,215.04,187.65,195.86,181.85,162.23,184.45,173.53,204.48,171,200.9,240.47,188.82,250.68,,28,965,36,28.54,
13.12.23 15:47:45,84.82,205.68,186.48,207.18,190.57,179.54,254.22,179.54,165.31,222.38,189.11,244.6,215.65,187.36,195.57,180.98,161.67,184.16,172.96,203.28,172,200.9,240.47,187.94,250.68,,28,965,36,28.55,
13.12.23 15:48:00,85.07,205.98,186.78,206.58,189.98,180.12,253.9,179.83,165.59,223.3,188.82,244.6,215.65,187.36,195.86,180.69,161.95,183,172.67,203.88,170,201.2,240.79,188.52,251.32,,28,965,36,28.54,
13.12.23 15:48:15,85.32,205.38,185.9,206.58,190.28,179.25,253.9,178.68,165.03,221.77,188.52,244.28,214.73,186.48,194.98,179.54,161.39,183,172.39,203.28,171,200.6,240.47,187.94,251,,28,965,36,28.54,
13.12.23 15:48:30,85.57,205.08,185.9,206.28,189.69,178.97,253.58,178.97,164.75,221.77,187.36,244.6,214.13,186.48,194.39,179.83,161.39,183,172.1,202.39,169,200.3,239.84,187.94,250.68,,28,965,36,28.54,
13.12.23 15:48:45,85.82,204.48,185.03,206.28,189.98,178.39,253.9,178.68,164.47,221.46,187.36,244.28,214.73,187.07,195.27,178.97,160.27,183.58,171.53,202.69,170,198.82,240.47,186.78,250.68,,28,965,36,28.54,
13.12.23 15:49:00,86.07,204.18,184.74,205.68,189.4,178.1,253.9,178.1,164.47,221.46,186.78,244.6,213.82,186.19,194.39,178.68,159.71,182.42,171.25,201.79,168,198.52,240.47,187.07,250.68,,28,965,36,28.54,
13.12.23 15:49:15,86.32,204.48,184.74,205.68,189.11,178.1,254.22,177.82,163.63,222.07,187.07,244.28,213.82,186.48,194.09,178.1,159.99,182.71,171.25,201.79,169,199.12,240.79,186.78,250.68,,28,965,36,28.54,
13.12.23 15:49:30,86.57,204.18,184.45,205.38,188.82,177.24,253.9,177.53,163.63,221.77,186.78,244.28,213.82,185.9,193.21,177.53,159.43,181.27,170.68,201.5,167,199.41,240.16,186.19,251.32,,28,965,36,28.54,
13.12.23 15:49:45,86.82,203.88,184.45,205.38,188.52,177.82,253.9,176.96,163.91,221.77,185.9,244.6,213.82,185.61,193.21,177.53,159.43,182.42,170.4,201.79,168,199.41,240.79,186.48,251,,28,965,36,28.54,
13.12.23 15:50:00,87.07,203.58,183.58,204.78,188.23,176.96,253.9,176.67,163.07,221.15,186.19,243.65,214.43,185.61,192.62,176.96,158.6,181.56,170.11,201.2,166,198.23,240.47,186.48,251,,28,965,36,28.53,
13.12.23 15:50:15,87.32,203.28,183.87,204.18,188.23,177.53,253.58,176.38,162.79,221.46,185.03,243.96,213.22,185.32,192.92,176.67,158.32,181.56,169.83,200.6,167,197.34,240.16,185.61,250.04,,28,965,36,28.54,
13.12.23 15:50:30,87.57,203.28,183.29,204.78,187.65,177.53,254.22,176.67,162.23,221.46,185.32,244.28,213.22,185.03,192.04,175.81,158.04,180.69,169.26,199.41,165,197.64,240.16,185.61,250.68,,28,965,36,28.54,
13.12.23 15:50:45,87.82,202.39,183,203.88,187.36,176.96,253.58,175.81,162.23,220.84,184.74,244.28,212.91,185.03,191.74,175.24,157.48,180.69,168.7,199.71,166,197.64,239.84,185.61,250.36,,28,965,36,28.54,
13.12.23 15:51:00,88.07,202.99,182.71,203.88,187.36,177.24,252.93,175.81,161.95,220.54,184.45,243.96,213.22,184.74,191.16,174.38,156.93,180.12,168.7,199.12,164,196.75,240.47,185.03,250.04,,28,965,36,28.54,
13.12.23 15:51:15,88.32,202.39,182.71,203.58,186.78,176.96,253.58,176.1,162.23,220.54,184.74,243.96,213.22,184.74,190.86,174.1,156.93,180.69,168.13,199.41,165,197.64,240.16,185.32,251,,28,965,36,28.54,
13.12.23 15:51:30,88.57,202.39,181.85,203.28,186.48,176.38,253.25,175.24,161.11,220.23,183.87,243.96,212.31,184.45,189.98,173.24,155.82,179.83,167.57,199.12,163,196.75,240.79,184.74,250.04,,28,965,36,28.54,
13.12.23 15:51:45,88.82,201.5,181.56,202.39,185.9,176.38,253.25,174.67,161.39,219.62,183.58,243.33,212.31,183.58,189.98,172.96,155.82,178.97,167.29,197.93,164,195.27,240.47,184.45,250.04,,28,965,36,28.54,
13.12.23 15:52:00,89.07,201.2,180.98,202.39,186.48,175.81,252.61,174.67,160.83,219.92,182.71,243.65,211.4,183.87,189.4,172.67,155.26,179.25,167.29,197.93,162,195.57,239.53,184.16,251,,28,965,36,28.54,
13.12.23 15:52:15,89.32,200.9,180.69,202.39,185.9,176.1,253.25,174.1,159.99,219.92,183.29,243.96,212,183.58,190.28,172.96,155.26,178.97,166.72,197.34,163,195.86,239.21,183.87,250.04,,28,965,36,28.53,
