Measurement Name :,Meas_20231114-641,,Generated On :,"14/11/2023, 17:35:24",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
14.11.23 16:10:18,79.8,114.26,117.12,225.77,70.44,72.86,236.06,142.38,194.98,111.67,74.32,130.55,111.67,184.74,94.35,191.16,215.04,308.77,230.12,194.39,205.08,272.9,166.72,151.95,42.09,,28,965,36,27.88,
14.11.23 16:10:33,80.05,177.24,135.9,244.92,16.31,145.37,161.11,153.61,194.68,220.84,125.78,183.87,128.69,141.03,41.16,108.58,127.37,193.8,174.95,255.84,< 0 µmol,124.46,150.57,372.78,88.34,,28,965,36,27.86,
14.11.23 16:10:48,80.3,186.19,134.03,228.25,88.1,123.93,148.1,131.89,190.28,143.74,193.5,147.83,31.1,132.42,70.2,143.74,74.32,221.77,184.45,224.85,53.51,176.96,117.64,158.32,103.97,,28,965,36,27.86,
14.11.23 16:11:03,80.55,236.69,223.3,225.46,165.59,79.2,122.35,79.45,192.62,167,179.83,24.33,55.86,132.96,167.85,163.63,279.92,235.75,191.74,165.03,124.46,202.99,171.82,153.88,172.96,,28,965,36,27.85,
14.11.23 16:11:18,80.8,172.39,172.96,232.93,143.2,117.12,169.83,162.79,185.9,77.98,209.89,87.6,91.09,98.88,71.16,143.2,170.4,245.88,151.4,190.86,265.63,187.65,124.46,149.2,619.2,,28,965,36,27.83,
14.11.23 16:11:33,81.05,219.31,156.37,221.46,201.2,118.16,126.84,270.58,239.84,149.75,163.63,124.99,70.68,112.45,82.4,156.37,52.57,224.23,170.11,214.73,192.92,197.64,139.13,162.51,443.8,,28,965,36,27.83,
14.11.23 16:11:48,81.3,132.96,144.83,270.91,121.83,72.62,115.04,125.78,123.67,164.47,165.31,128.43,76.51,159.99,79.45,144.83,161.11,151.67,146.74,179.54,149.48,216.26,93.09,117.38,239.53,,28,965,36,27.82,
14.11.23 16:12:03,81.55,179.25,264.97,319.02,373.94,114,124.99,367.02,116.08,205.08,230.12,72.13,431.1,202.69,40.01,160.27,368.16,327.63,180.98,296.25,103.2,209.29,194.09,42.55,153.88,,28,965,36,27.79,
14.11.23 16:12:18,81.8,165.59,65.38,256.49,136.98,208.38,153.88,246.19,209.59,165.59,174.38,102.18,24.33,132.69,97.12,115.04,86.6,234.18,159.71,286.68,158.6,214.13,120.78,66.58,169.26,,28,965,36,27.79,
14.11.23 16:12:33,82.05,269.92,183.29,147.83,69.96,130.29,132.42,< 0 µmol,518.45,46.95,177.24,131.09,47.89,21.2,72.62,133.22,174.1,231.05,118.42,173.81,600.48,162.51,115.82,218.7,179.25,,28,965,36,27.79,
14.11.23 16:12:48,82.3,164.19,177.53,292.13,192.33,124.72,34.97,415.34,151.12,14.98,231.36,125.25,2.51,205.08,10.8,233.55,156.37,192.04,161.95,256.16,202.99,141.03,44.17,209.29,160.83,,28,965,36,27.79,
14.11.23 16:13:03,82.55,312.64,212.31,221.15,369.31,< 0 µmol,96.36,230.74,140.21,137.79,258.11,62.03,116.6,51.63,74.81,85.37,20.31,267.28,87.35,76.76,122.35,120.78,221.77,379.37,132.96,,28,965,36,27.79,
14.11.23 16:13:18,82.8,176.96,236.37,220.54,280.6,156.65,88.59,210.19,152.78,165.88,274.57,350.02,< 0 µmol,152.5,122.35,218.39,135.63,118.42,132.96,32.92,103.46,131.62,150.3,115.04,165.03,,28,965,36,27.79,
14.11.23 16:13:33,83.05,186.48,236.06,223,125.78,65.14,143.47,154.71,222.69,56.81,248.75,232.61,< 0 µmol,80.92,42.78,122.35,255.84,204.48,215.65,42.55,153.61,310.52,87.85,77.98,118.16,,28,965,36,27.79,
14.11.23 16:13:48,83.3,178.39,177.24,128.69,108.32,107.29,145.65,175.81,663.78,149.48,156.93,154.71,37.03,140.21,89.34,177.53,157.21,223,176.38,211.1,226.39,148.93,117.64,150.3,166.44,,28,965,36,27.79,
14.11.23 16:14:03,83.55,599.95,225.77,250.36,148.93,297.29,150.57,164.19,233.86,72.38,219.92,143.2,22.76,234.18,60.37,161.67,356.76,81.42,194.09,227.94,208.98,133.76,214.43,123.93,244.6,,28,965,36,27.79,
14.11.23 16:14:18,83.8,220.54,305.97,275.9,99.39,148.38,87.1,191.45,167,140.76,165.88,160.55,0,153.88,74.08,166.44,274.24,125.52,174.95,192.04,53.04,< 0 µmol,104.48,173.81,82.89,,28,965,36,27.79,
14.11.23 16:14:33,84.05,184.45,175.24,232.93,122.09,77.25,149.2,110.9,239.84,85.86,236.37,59.65,117.38,117.38,55.63,182.14,97.37,227.32,182.42,129.22,145.92,173.81,114,215.65,144.56,,28,965,36,27.8,
14.11.23 16:14:48,84.3,188.23,145.92,233.55,134.56,147.56,136.71,199.12,185.9,125.52,240.47,153.33,54.21,67.54,72.13,162.23,124.2,181.56,195.86,189.4,178.39,200.3,142.65,101.68,195.57,,28,965,36,27.8,
14.11.23 16:15:03,84.55,193.21,213.52,249.71,146.46,145.1,179.54,107.55,139.94,139.94,193.5,146.19,28.61,116.08,93.59,122.62,176.1,235.43,173.24,176.38,137.52,182.42,176.67,152.5,235.43,,28,965,36,27.8,
14.11.23 16:15:18,84.8,191.16,202.69,248.43,139.13,122.62,133.76,166.44,249.07,110.12,218.7,156.37,29.74,142.38,116.08,148.65,211.1,180.4,172.67,188.52,185.9,180.69,148.93,139.4,176.38,,28,965,36,27.82,
14.11.23 16:15:33,85.05,170.11,168.98,290.42,49.05,108.84,86.36,117.38,251,153.33,119.47,47.65,34.28,161.67,78.47,206.58,149.2,216.26,171.53,291.45,134.83,206.88,148.1,136.44,136.44,,28,965,36,27.82,
14.11.23 16:15:48,85.3,148.1,207.18,257.79,144.56,150.3,170.97,< 0 µmol,295.22,137.25,160.55,81.91,100.66,200.9,86.11,172.67,139.13,249.07,179.25,116.6,179.83,269.92,22.54,168.98,187.07,,28,965,36,27.82,
14.11.23 16:16:03,85.55,216.26,205.68,232.3,206.88,149.48,165.59,146.19,202.99,97.37,185.03,161.95,14.32,119.47,99.64,154.16,210.79,193.21,145.37,176.96,144.83,199.41,156.1,121.3,184.45,,28,965,36,27.82,
14.11.23 16:16:18,85.8,210.49,159.15,218.09,143.2,124.99,114.26,210.49,178.1,89.84,147.83,158.32,51.16,134.29,143.74,168.7,156.93,276.91,153.61,128.69,91.09,179.54,108.58,132.15,195.27,,28,965,36,27.85,
14.11.23 16:16:33,86.05,174.95,142.11,273.24,209.29,129.22,95.86,319.38,173.53,111.93,174.95,193.21,24.33,165.59,89.34,147.01,156.1,212.31,161.39,172.1,187.94,180.69,100.66,140.76,188.82,,28,965,36,27.86,
14.11.23 16:16:48,86.3,194.98,167.85,237.63,151.4,126.57,136.17,158.6,170.11,131.35,197.04,184.74,54.45,137.79,87.6,157.21,156.93,151.4,170.97,190.86,122.09,160.27,126.84,169.83,184.45,,28,965,36,27.88,
14.11.23 16:17:03,86.55,173.53,190.86,288.38,220.84,207.78,197.04,92.59,312.99,226.39,178.39,186.48,65.62,96.36,56.81,215.65,164.75,189.4,169.55,174.1,66.58,72.62,147.28,142.65,76.27,,28,965,36,27.88,
14.11.23 16:17:18,86.8,147.01,131.62,228.25,158.04,168.13,173.53,144.56,246.83,82.15,200.6,189.4,64.18,161.67,108.84,153.05,108.84,194.09,148.38,165.88,160.55,79.69,112.7,155.82,181.85,,28,965,36,27.89,
14.11.23 16:17:33,87.05,208.38,103.71,208.08,172.67,192.62,131.89,155.26,177.82,96.86,178.97,169.83,73.1,146.74,33.37,127.1,149.48,182.71,184.45,207.18,223,203.88,92.09,166.72,41.62,,28,965,36,27.9,
14.11.23 16:17:48,87.3,200.3,316.89,238.58,279.25,136.17,188.52,132.96,266.29,105.25,156.1,139.4,7.73,168.42,86.36,126.57,165.31,218.39,166.16,169.55,150.3,193.21,103.97,109.61,362.06,,28,965,36,27.91,
14.11.23 16:18:03,87.55,207.78,164.19,204.78,202.39,70.68,146.74,197.64,123.67,156.1,174.38,143.2,115.3,127.1,42.09,125.52,182.71,220.23,176.96,361.3,202.99,126.84,149.2,105.5,170.11,,28,965,36,27.93,
14.11.23 16:18:18,87.8,184.45,227.01,153.88,133.22,94.09,77.73,152.23,96.11,165.03,148.1,65.38,173.24,114.52,73.35,137.79,251.64,164.47,181.85,127.9,64.66,166.44,71.16,173.24,< 0 µmol,,28,965,36,27.93,
14.11.23 16:18:33,88.05,149.2,148.1,218.09,187.07,151.4,105.76,164.47,231.36,87.6,169.83,105.5,194.98,131.09,62.99,197.04,73.83,179.83,164.47,90.34,191.74,176.67,142.92,126.31,176.67,,28,965,36,27.94,
14.11.23 16:18:48,88.3,194.39,271.24,294.88,112.96,147.01,104.22,269.92,195.86,107.29,209.59,140.76,105.5,203.28,76.27,144.01,131.35,276.24,203.58,221.15,96.61,186.78,118.16,113.74,183.58,,28,965,36,27.93,
14.11.23 16:19:03,88.55,231.68,319.02,250.68,122.35,80.68,137.25,145.37,90.09,88.34,262.02,151.12,39.09,157.48,88.34,165.03,183,178.39,157.76,152.78,181.85,171.82,98.88,99.14,386.81,,28,965,36,27.96,
14.11.23 16:19:18,88.8,138.32,113.48,178.39,208.68,45.56,52.33,89.09,147.56,86.85,83.63,280.26,0,92.09,89.09,148.38,191.16,171.25,193.5,290.08,120.26,94.09,117.9,167.57,318.31,,28,965,36,27.97,
14.11.23 16:19:33,89.05,200.6,242.38,339.28,205.08,176.38,35.43,250.04,236.37,192.92,159.15,235.75,216.26,202.99,2.73,130.55,311.93,222.07,122.88,496.98,163.35,236.69,52.33,111.93,235.12,,28,965,36,27.99,
14.11.23 16:19:48,89.3,172.67,158.04,244.28,49.75,40.47,151.95,217.48,447.22,102.44,261.7,235.12,88.34,94.35,87.6,189.69,548.41,184.45,153.33,203.58,202.69,130.82,175.52,215.04,28.84,,28,965,36,28,
14.11.23 16:20:03,89.55,127.37,213.82,165.59,156.1,96.36,241.42,68.75,90.09,98.13,173.24,86.11,211.7,128.96,85.86,159.99,166.16,218.09,167.57,212.31,135.9,178.39,50.69,138.59,73.83,,28,965,36,28,
14.11.23 16:20:18,89.8,147.01,52.57,219.01,133.49,68.51,225.16,265.96,246.51,215.04,324.03,305.97,193.5,113.22,128.16,266.95,110.12,130.29,207.48,200.6,191.16,162.23,117.38,182.42,399.52,,28,965,36,28.01,
14.11.23 16:20:33,90.05,170.97,69.96,255.84,79.2,152.5,49.75,253.9,212.91,188.23,188.52,71.65,38.17,167.57,199.12,243.01,274.9,47.89,154.16,317.24,106.01,210.79,121.83,219.01,185.03,,28,965,36,28.01,
14.11.23 16:20:48,90.3,370.08,101.17,236.69,172.67,131.09,126.04,9.48,147.28,< 0 µmol,150.02,216.56,< 0 µmol,104.22,243.96,153.61,110.64,162.23,205.68,260.39,180.69,38.86,162.51,71.89,57.05,,28,965,36,28.04,
14.11.23 16:21:03,90.55,177.53,108.84,445.51,103.97,154.16,229.81,156.1,184.16,10.14,204.48,156.1,43.7,180.12,56.57,168.13,403.95,177.82,152.78,55.16,< 0 µmol,329.08,57.05,76.27,127.9,,28,965,36,28.04,
14.11.23 16:21:18,90.8,266.95,218.39,289.06,190.28,400.32,78.96,352.63,182.14,16.53,155.26,264.32,617.58,148.1,104.73,334.52,279.59,181.85,139.4,270.58,200.6,245.88,107.81,137.25,337.08,,28,965,36,28.04,
14.11.23 16:21:33,91.05,151.95,175.52,361.68,244.6,223.61,311.93,279.25,66.1,219.62,133.22,182.14,22.32,360.92,61.32,208.38,78.22,0,89.84,29.29,163.63,185.03,213.22,153.33,119.21,,28,965,36,28.04,
14.11.23 16:21:48,91.3,185.61,122.09,235.75,45.79,215.65,120.78,132.69,100.41,151.4,72.86,91.09,281.27,176.38,204.78,107.04,221.77,145.37,121.57,167.29,3.16,186.48,98.88,110.38,311.23,,28,965,36,28.05,
14.11.23 16:22:03,91.55,228.56,222.69,224.54,313.34,110.38,157.76,382.49,166.72,120.26,198.82,120.52,56.57,160.83,17.86,362.82,79.94,113.74,106.01,199.71,116.6,245.88,58.7,245.88,60.84,,28,965,36,28.05,
14.11.23 16:22:18,91.8,195.27,94.09,207.18,37.03,80.19,100.91,368.16,181.56,159.99,210.19,171.25,2.29,221.46,103.2,151.67,135.63,210.19,90.34,40.93,301.09,165.31,167.85,< 0 µmol,486.93,,28,965,36,28.05,
14.11.23 16:22:33,92.05,111.15,107.81,389.57,236.37,55.16,207.48,551.87,139.94,0,562.86,102.95,0,99.14,1.21,12.77,285.66,270.58,137.25,111.15,< 0 µmol,266.95,145.1,49.75,8.82,,28,965,36,28.05,
14.11.23 16:22:48,92.3,305.27,337.08,281.6,169.26,154.43,227.63,< 0 µmol,47.65,126.31,197.93,143.74,52.8,58.47,61.08,< 0 µmol,342.59,211.1,167.85,234.18,90.09,165.59,28.61,164.75,129.22,,28,965,36,28.07,
14.11.23 16:23:03,92.55,194.98,170.11,195.27,106.27,215.34,179.83,462.4,239.53,86.6,337.81,110.9,< 0 µmol,123.41,73.1,75.54,110.12,142.65,244.28,194.68,54.21,165.88,< 0 µmol,302.83,125.25,,28,965,36,28.08,
14.11.23 16:23:18,92.8,82.15,149.2,235.12,179.25,202.39,132.96,127.9,192.33,38.17,192.92,168.98,91.34,124.72,43.94,53.51,234.49,241.42,138.86,276.91,164.19,184.45,120.78,129.76,103.2,,28,965,36,28.08,
14.11.23 16:23:33,93.05,188.23,185.32,266.62,208.98,95.6,74.56,196.45,263.01,145.1,218.09,< 0 µmol,78.47,5.55,17.64,204.18,379.76,100.15,209.89,23.88,123.67,127.1,64.9,215.04,> 707.6 µmol,,28,965,36,28.08,
14.11.23 16:23:48,93.3,192.04,195.27,263.01,189.69,< 0 µmol,327.27,168.42,230.43,108.06,207.48,151.4,46.26,267.61,99.64,181.56,144.28,304.22,271.24,208.68,65.86,275.57,145.65,101.42,173.81,,28,965,36,28.08,
14.11.23 16:24:03,93.55,202.09,144.28,251.64,188.23,194.68,130.02,336.35,194.68,155.54,211.1,208.38,255.19,138.32,113.22,375.87,< 0 µmol,292.82,204.78,276.91,> 707.6 µmol,35.65,< 0 µmol,474.79,150.02,,28,965,36,28.11,
14.11.23 16:24:18,93.8,337.81,211.7,197.93,149.48,192.04,144.28,139.67,85.61,87.85,154.43,112.96,< 0 µmol,155.82,139.13,119.47,199.71,152.5,123.67,20.53,150.57,148.38,154.99,0,111.41,,28,965,36,28.11,
14.11.23 16:24:33,94.05,156.65,297.63,300.74,352.63,60.37,105.25,39.32,140.21,143.74,185.9,3.16,14.1,190.28,69.96,3.81,625.18,242.38,275.9,361.3,58.94,136.44,97.12,144.56,434.46,,28,965,36,28.11,
14.11.23 16:24:48,94.3,320.81,112.96,235.12,184.74,169.55,209.59,181.27,206.58,34.51,187.94,125.52,134.83,322.24,57.28,248.11,374.32,158.32,210.79,132.42,176.96,142.92,116.6,11.45,339.65,,28,965,36,28.11,
14.11.23 16:25:03,94.55,149.75,189.69,351.51,257.79,112.7,180.98,102.44,98.38,176.38,186.78,183.58,19.19,114.52,0,68.27,202.99,80.92,138.86,185.32,175.52,40.7,132.42,136.44,352.26,,28,965,36,28.13,
14.11.23 16:25:18,94.8,302.13,170.4,200.3,145.92,105.25,303.18,592.6,197.34,70.68,174.67,381.32,62.51,142.65,30.65,115.56,136.44,43.7,161.39,124.72,175.52,217.48,< 0 µmol,136.44,66.58,,28,965,36,28.14,
14.11.23 16:25:33,95.05,197.64,172.1,401.53,237.95,229.5,208.68,95.86,192.62,71.41,99.9,220.84,< 0 µmol,88.1,0,97.12,139.4,233.55,148.93,271.91,113.74,117.38,66.82,94.85,146.74,,28,965,36,28.14,
14.11.23 16:25:48,95.3,231.05,153.05,246.83,336.72,75.05,148.65,238.26,147.56,166.72,198.23,169.26,49.99,164.19,69.47,154.71,143.47,202.99,141.3,97.37,153.88,354.88,114,139.13,178.39,,28,965,36,28.15,
14.11.23 16:26:03,95.55,382.88,215.04,260.06,168.7,97.12,16.31,113.74,260.39,51.39,112.96,190.28,103.46,104.99,102.18,186.78,108.32,163.07,195.57,173.53,112.19,159.43,161.11,157.76,162.23,,28,965,36,28.15,
14.11.23 16:26:18,95.8,486.93,306.31,338.55,177.82,287.02,99.9,< 0 µmol,469.01,128.69,163.35,109.61,255.84,134.83,124.46,519.87,141.03,261.04,166.72,187.07,10.14,58.23,157.48,117.9,225.77,,28,965,36,28.16,
14.11.23 16:26:33,96.05,164.47,174.38,137.52,384.45,156.65,136.17,149.48,205.68,121.83,248.75,245.56,69.23,19.64,59.89,98.38,78.71,182.42,91.09,163.35,153.05,91.09,121.3,123.67,83.14,,28,965,36,28.16,
14.11.23 16:26:48,96.3,182.42,211.4,238.58,150.85,139.94,136.98,363.58,193.5,63.47,88.34,181.27,99.9,235.75,208.98,128.96,194.98,194.68,150.02,164.75,214.13,193.21,119.99,197.34,571.96,,28,965,36,28.18,
14.11.23 16:27:03,96.55,150.57,66.34,278.24,328.71,172.67,159.43,69.23,158.6,261.7,252.93,101.68,6.42,161.39,127.37,173.24,327.99,199.12,144.01,197.04,333.07,155.26,168.13,156.1,311.58,,28,965,36,28.18,
14.11.23 16:27:18,96.8,10.36,88.1,428.17,110.38,104.73,194.98,362.06,172.1,204.48,281.94,206.88,40.7,55.39,127.37,218.39,131.89,385.23,200.01,20.75,169.26,67.3,84.38,216.87,105.5,,28,965,36,28.19,
14.11.23 16:27:33,97.05,185.32,153.33,284.64,151.4,143.2,163.35,135.1,271.58,16.53,218.39,154.71,55.86,401.53,42.32,136.44,137.79,392.74,175.52,191.16,132.69,163.63,137.25,93.34,144.01,,28,965,36,28.21,
14.11.23 16:27:48,97.3,91.84,57.28,264.64,139.13,161.95,142.11,223.92,182.71,75.05,177.53,167,38.17,317.6,76.76,148.1,153.61,87.1,172.96,94.85,78.22,132.96,116.86,107.29,< 0 µmol,,28,965,36,28.21,
14.11.23 16:28:03,97.55,68.51,304.57,130.82,152.5,99.14,158.04,223.61,142.65,497.9,97.62,176.96,43.47,308.07,< 0 µmol,227.63,252.61,249.07,142.11,77.73,70.92,< 0 µmol,158.04,127.9,234.49,,28,965,36,28.22,
14.11.23 16:28:18,97.8,187.65,221.77,255.19,137.25,178.68,152.78,165.88,219.62,76.27,235.75,279.25,180.69,108.32,75.78,265.3,181.56,249.71,164.47,200.9,147.56,120.78,117.12,106.52,148.1,,28,965,36,28.22,
14.11.23 16:28:33,98.05,191.74,161.95,265.96,345.92,132.15,156.37,123.41,294.53,111.93,208.98,139.67,357.14,136.17,70.2,136.71,141.84,208.38,153.61,174.38,402.74,137.79,91.34,306.31,21.87,,28,965,36,28.24,
14.11.23 16:28:48,98.3,196.75,151.4,223.92,115.04,162.79,142.11,176.1,168.7,108.06,185.9,182.14,25.23,92.09,64.66,260.39,122.35,214.73,153.33,239.53,133.49,174.95,142.11,124.99,177.24,,28,965,36,28.24,
14.11.23 16:29:03,98.55,165.88,140.21,241.74,155.54,161.67,90.34,166.16,188.52,218.09,253.25,164.75,45.79,< 0 µmol,126.57,165.31,102.44,213.82,151.12,205.08,127.9,228.56,157.76,122.09,158.6,,28,965,36,28.26,
14.11.23 16:29:18,98.8,174.67,171.25,225.46,222.38,183.29,167.29,144.56,168.42,126.31,219.92,193.5,105.76,125.52,93.84,185.32,84.87,188.23,187.65,159.71,159.15,142.38,129.49,117.64,114,,28,965,36,28.26,
14.11.23 16:29:33,99.05,220.84,193.21,232.93,233.55,161.39,139.67,209.89,159.71,100.66,240.16,149.48,39.09,232.61,29.97,170.4,210.79,228.56,189.4,173.81,223.3,115.82,158.6,131.09,169.55,,28,965,36,28.26,
14.11.23 16:29:48,99.3,246.51,249.07,325.83,154.99,147.28,147.28,118.42,193.21,135.37,174.67,292.13,25.45,198.82,7.51,19.19,153.88,205.08,158.6,164.47,95.35,71.16,148.1,91.84,151.95,,28,965,36,28.28,
14.11.23 16:30:03,99.55,247.79,202.69,76.27,202.99,25.23,192.92,42.32,239.53,< 0 µmol,186.19,257.79,166.16,240.79,84.38,124.2,138.86,223,202.69,218.09,79.2,208.98,233.24,122.62,206.88,,28,965,36,28.28,
14.11.23 16:30:18,99.8,245.56,167.85,347.04,52.57,169.55,171.82,132.69,159.43,135.9,237.63,207.48,36.34,133.76,22.76,171.25,185.32,128.43,187.07,156.65,110.9,222.69,149.48,200.01,177.24,,28,965,36,28.28,
14.11.23 16:30:33,100.05,229.18,106.52,390.36,165.59,122.88,161.11,< 0 µmol,92.09,139.67,137.25,76.27,47.65,104.99,40.47,< 0 µmol,158.32,169.55,139.4,125.52,< 0 µmol,122.88,137.79,133.49,274.9,,28,965,36,28.29,
14.11.23 16:30:48,100.3,180.69,176.67,289.74,262.68,94.85,93.84,131.35,69.71,111.67,197.34,330.16,59.18,119.73,95.6,77,145.37,149.48,201.5,4.03,196.16,< 0 µmol,113.48,200.3,106.01,,28,965,36,28.29,
14.11.23 16:31:03,100.55,207.78,262.35,307.01,104.48,251.64,249.07,207.18,127.9,112.45,287.02,152.78,25.45,61.08,98.38,135.63,161.39,205.68,182.42,185.32,< 0 µmol,129.76,90.59,150.3,182.14,,28,965,36,28.29,
14.11.23 16:31:18,100.8,240.16,182.42,240.16,560.35,160.27,83.39,217.48,467.24,100.15,304.22,165.59,< 0 µmol,243.96,59.42,229.5,150.57,209.59,205.38,163.63,179.25,166.72,133.22,< 0 µmol,115.82,,28,965,36,28.29,
14.11.23 16:31:33,101.05,286.68,165.03,314.76,177.53,61.8,215.95,443.37,205.98,123.41,87.35,114.52,70.2,153.61,136.17,85.12,172.39,251,192.33,88.34,149.48,136.71,64.66,110.12,319.74,,28,965,36,28.32,
14.11.23 16:31:48,101.3,212,180.69,223.61,153.61,59.18,126.57,80.19,136.17,95.35,216.26,< 0 µmol,< 0 µmol,220.84,95.35,116.08,154.43,232.3,134.29,129.22,237.32,114,212.61,107.04,217.78,,28,965,36,28.33,
14.11.23 16:32:03,101.55,79.94,250.36,246.51,165.59,100.15,145.37,78.47,289.74,< 0 µmol,244.92,114,< 0 µmol,< 0 µmol,17.64,239.84,102.44,118.42,117.64,82.65,18.75,327.63,210.79,< 0 µmol,< 0 µmol,,28,965,36,28.32,
14.11.23 16:32:18,101.8,178.39,153.61,248.43,135.63,194.09,161.39,241.42,181.85,107.81,323.31,359.79,< 0 µmol,138.59,125.25,266.62,145.37,185.9,202.99,203.58,95.86,89.84,215.95,68.51,231.36,,28,965,36,28.32,
14.11.23 16:32:33,102.05,133.49,167,175.24,581.69,< 0 µmol,99.14,8.6,216.87,152.23,186.78,59.42,< 0 µmol,254.87,108.06,182.42,131.35,126.04,66.82,< 0 µmol,212.31,136.71,203.28,1,219.01,,28,965,36,28.32,
14.11.23 16:32:48,102.3,185.61,58.23,260.72,129.22,176.1,169.26,122.09,192.04,139.94,241.42,144.56,57.76,< 0 µmol,129.76,146.74,170.4,197.93,130.02,264.32,173.81,171.82,162.51,99.64,267.61,,28,965,36,28.33,
14.11.23 16:33:03,102.55,210.19,149.2,227.32,119.73,10.36,130.02,89.34,290.42,89.34,136.98,146.46,256.49,174.95,0,139.13,112.96,251.96,128.43,194.09,137.52,128.69,161.95,142.65,263.01,,28,965,36,28.33,
14.11.23 16:33:18,102.8,212,284.31,1.64,147.28,66.1,142.38,331.98,1.21,179.83,148.1,51.39,132.69,237.32,6.2,599.43,153.05,62.51,215.65,< 0 µmol,127.1,122.62,258.44,387.2,172.96,,28,965,36,28.33,
14.11.23 16:33:33,103.05,193.8,119.21,378.59,167,4.46,162.51,< 0 µmol,233.55,111.67,188.52,19.86,106.78,114.78,72.62,131.89,159.99,179.83,163.91,262.35,109.09,203.88,135.63,273.57,103.97,,28,965,36,28.33,
14.11.23 16:33:48,103.3,0,147.83,134.03,0,60.84,256.49,254.87,526.54,119.99,144.83,136.71,< 0 µmol,111.93,0,161.39,418.21,669.53,121.04,123.14,165.59,332.34,141.84,330.16,451.1,,28,965,36,28.33,
14.11.23 16:34:03,103.55,128.96,247.15,136.44,313.7,178.39,90.84,5.99,128.69,158.32,107.81,< 0 µmol,675.91,160.55,265.3,117.12,492.85,185.9,223.61,330.89,49.05,76.27,331.61,49.52,57.52,,28,965,36,28.33,
14.11.23 16:34:18,103.8,367.02,74.81,337.45,432.78,204.78,271.91,283.63,167.57,374.71,274.57,< 0 µmol,7.29,179.25,210.49,0.35,132.69,245.56,175.24,351.14,299.36,< 0 µmol,214.13,156.37,282.28,,28,965,36,28.33,
14.11.23 16:34:33,104.05,179.83,165.59,203.58,111.93,284.31,244.6,243.65,343.33,32.92,244.28,391.94,322.24,< 0 µmol,154.71,24.33,< 0 µmol,89.59,170.4,160.55,< 0 µmol,< 0 µmol,67.54,194.68,121.3,,28,965,36,28.32,
14.11.23 16:34:48,104.3,305.62,136.44,116.6,> 707.6 µmol,331.61,202.09,65.62,125.78,397.52,195.27,79.94,571.45,86.11,274.9,340.02,421.52,319.38,235.43,431.1,< 0 µmol,404.35,38.86,264.64,5.33,,28,965,36,28.33,
14.11.23 16:35:03,104.55,226.39,174.38,221.77,< 0 µmol,163.91,311.23,40.01,0,66.1,115.3,307.36,6.64,99.9,94.09,203.58,139.67,226.39,162.51,76.51,189.4,13.43,164.75,133.76,239.84,,28,965,36,28.33,
14.11.23 16:35:18,104.8,275.9,219.01,182.14,74.32,205.08,176.1,140.21,515.14,< 0 µmol,107.29,136.98,142.38,240.16,< 0 µmol,122.35,164.19,232.93,67.06,129.49,244.92,73.1,284.64,113.74,221.46,,28,965,36,28.33,
14.11.23 16:35:33,105.05,307.72,319.38,269.26,178.1,17.86,145.65,180.12,481.06,154.99,116.86,199.71,248.11,125.52,123.93,266.62,24.56,138.32,221.15,146.46,54.92,283.97,260.39,33.37,239.21,,28,965,36,28.32,
14.11.23 16:35:48,105.3,272.24,89.84,325.47,150.3,137.52,94.35,203.58,234.18,119.47,81.42,108.32,< 0 µmol,112.19,74.08,106.01,142.92,165.03,111.67,59.65,140.21,156.1,100.66,104.48,145.1,,28,965,36,28.32,
14.11.23 16:36:03,105.55,228.25,145.1,246.51,125.25,59.89,228.56,186.78,209.89,119.21,146.46,151.67,< 0 µmol,128.43,79.94,118.42,114.78,152.78,195.57,153.61,268.93,68.03,116.86,114.52,208.08,,28,965,36,28.3,
14.11.23 16:36:18,105.8,208.08,210.19,154.43,391.15,132.69,167.57,194.68,206.28,156.1,194.39,188.52,35.65,99.64,58.23,161.11,174.1,198.82,124.2,278.92,1.86,263.01,146.74,100.41,83.88,,28,965,36,28.3,
14.11.23 16:36:33,106.05,103.46,226.7,284.64,141.57,170.97,110.12,84.13,86.11,286,83.39,158.04,1.43,480.16,81.66,251.96,205.38,252.93,81.91,270.25,136.98,228.87,132.15,209.29,167.57,,28,965,36,28.29,
14.11.23 16:36:48,106.3,200.01,164.47,229.81,154.16,97.62,101.93,117.12,198.52,153.05,118.95,215.04,< 0 µmol,73.1,7.29,182.42,237.95,210.79,143.74,291.11,132.96,126.04,53.27,75.54,277.57,,28,965,36,28.3,
